temp	cp
15.16332	-2.75951E-4
15.17989	-2.75602E-4
15.19665	-2.75102E-4
15.21449	-2.74091E-4
15.23106	-2.738E-4
15.24676	-2.73547E-4
15.26449	-2.73866E-4
15.28023	-2.73484E-4
15.29568	-2.73422E-4
15.31345	-2.722E-4
15.33083	-2.73896E-4
15.34646	-2.74151E-4
15.3634	-2.74101E-4
15.37929	-2.74263E-4
15.39438	-2.75072E-4
15.40977	-2.76335E-4
15.42944	-2.7952E-4
15.44706	-2.79037E-4
15.46389	-2.78928E-4
15.47879	-2.79647E-4
15.49668	-2.79944E-4
15.5138	-2.8105E-4
15.53141	-2.84264E-4
15.54751	-2.87004E-4
15.56319	-2.88284E-4
15.5797	-2.88913E-4
15.59437	-2.89694E-4
15.6122	-2.91916E-4
15.62925	-2.92227E-4
15.64532	-2.93957E-4
15.66062	-2.9532E-4
15.67879	-2.98321E-4
15.69535	-3.01053E-4
15.70968	-3.03277E-4
15.72988	-3.06059E-4
15.74632	-3.06481E-4
15.76061	-3.10214E-4
15.77787	-3.10967E-4
15.79378	-3.13322E-4
15.81118	-3.16532E-4
15.82759	-3.18916E-4
15.84315	-3.21413E-4
15.86109	-3.24137E-4
15.87815	-3.26775E-4
15.89474	-3.30342E-4
15.90983	-3.32508E-4
15.92819	-3.34401E-4
15.94549	-3.36816E-4
15.96173	-3.4072E-4
15.97765	-3.40601E-4
15.9939	-3.43703E-4
16.01256	-3.47862E-4
16.03062	-3.49387E-4
16.04589	-3.52352E-4
16.06118	-3.55167E-4
16.07832	-3.56315E-4
16.0935	-3.59559E-4
16.11153	-3.61765E-4
16.12786	-3.64966E-4
16.14519	-3.69234E-4
16.16142	-3.71687E-4
16.18001	-3.74385E-4
16.19644	-3.76996E-4
16.21221	-3.79038E-4
16.23008	-3.82195E-4
16.24584	-3.85491E-4
16.26397	-3.86449E-4
16.28148	-3.88526E-4
16.29848	-3.92822E-4
16.3133	-3.9433E-4
16.32964	-3.98386E-4
16.34588	-4.00749E-4
16.36456	-4.02108E-4
16.38016	-4.05021E-4
16.3947	-4.06946E-4
16.41079	-4.09752E-4
16.4298	-4.11075E-4
16.44486	-4.15445E-4
16.46273	-4.16711E-4
16.47981	-4.20156E-4
16.4954	-4.21808E-4
16.51237	-4.2507E-4
16.52933	-4.26979E-4
16.54494	-4.29315E-4
16.56286	-4.31674E-4
16.58037	-4.33992E-4
16.59475	-4.38471E-4
16.61261	-4.40388E-4
16.62831	-4.40809E-4
16.64687	-4.43836E-4
16.66275	-4.43493E-4
16.67783	-4.46227E-4
16.69594	-4.50029E-4
16.71366	-4.49503E-4
16.72862	-4.51739E-4
16.74621	-4.53973E-4
16.76298	-4.58257E-4
16.77855	-4.60642E-4
16.79607	-4.60086E-4
16.81142	-4.6248E-4
16.82661	-4.65497E-4
16.84404	-4.68492E-4
16.86092	-4.70002E-4
16.87726	-4.71832E-4
16.89406	-4.72441E-4
16.91249	-4.73653E-4
16.92704	-4.74719E-4
16.9454	-4.77963E-4
16.96033	-4.79424E-4
16.9768	-4.81267E-4
16.99553	-4.82736E-4
17.0126	-4.84232E-4
17.02973	-4.85374E-4
17.04432	-4.87269E-4
17.06148	-4.89668E-4
17.07846	-4.91504E-4
17.09632	-4.9312E-4
17.11179	-4.93427E-4
17.12714	-4.9628E-4
17.14283	-4.96486E-4
17.16168	-4.96755E-4
17.17707	-4.97129E-4
17.19252	-4.98785E-4
17.20949	-5.01141E-4
17.22572	-5.02615E-4
17.24269	-5.01671E-4
17.25979	-5.02996E-4
17.27719	-5.0634E-4
17.29241	-5.09104E-4
17.31006	-5.09247E-4
17.32609	-5.09534E-4
17.34056	-5.101E-4
17.35955	-5.09821E-4
17.37543	-5.11405E-4
17.39225	-5.13723E-4
17.40926	-5.13784E-4
17.42725	-5.12788E-4
17.44262	-5.14376E-4
17.45856	-5.15327E-4
17.47418	-5.17015E-4
17.49225	-5.16144E-4
17.50877	-5.15851E-4
17.52631	-5.17728E-4
17.54168	-5.19508E-4
17.55708	-5.21209E-4
17.57612	-5.21558E-4
17.59257	-5.2167E-4
17.60763	-5.21542E-4
17.62421	-5.21532E-4
17.64096	-5.22495E-4
17.65733	-5.23057E-4
17.67559	-5.2429E-4
17.69206	-5.23694E-4
17.70836	-5.23174E-4
17.72391	-5.23543E-4
17.74007	-5.25635E-4
17.7565	-5.26257E-4
17.77441	-5.24653E-4
17.79202	-5.25119E-4
17.80775	-5.27142E-4
17.82283	-5.27267E-4
17.84155	-5.26807E-4
17.85763	-5.27092E-4
17.87487	-5.26797E-4
17.88923	-5.26343E-4
17.90672	-5.2709E-4
17.92121	-5.2757E-4
17.93678	-5.26996E-4
17.95511	-5.2752E-4
17.97044	-5.2653E-4
17.9875	-5.26966E-4
18.00529	-5.27289E-4
18.02309	-5.27106E-4
18.03839	-5.26819E-4
18.05554	-5.27064E-4
18.07101	-5.26376E-4
18.08913	-5.28142E-4
18.10432	-5.25538E-4
18.11961	-5.26398E-4
18.13754	-5.25846E-4
18.15626	-5.26398E-4
18.17408	-5.27761E-4
18.18981	-5.27793E-4
18.20476	-5.27476E-4
18.22137	-5.28441E-4
18.23957	-5.27186E-4
18.25597	-5.27953E-4
18.27329	-5.26924E-4
18.29164	-5.25536E-4
18.30607	-5.26761E-4
18.32287	-5.27026E-4
18.33953	-5.27927E-4
18.35486	-5.27562E-4
18.37297	-5.26885E-4
18.39083	-5.27006E-4
18.40745	-5.26219E-4
18.42092	-5.25846E-4
18.43676	-5.26512E-4
18.4542	-5.24966E-4
18.47081	-5.23457E-4
18.48773	-5.23306E-4
18.50432	-5.24465E-4
18.52138	-5.25677E-4
18.53661	-5.25249E-4
18.55501	-5.25494E-4
18.5711	-5.24541E-4
18.58931	-5.24547E-4
18.60613	-5.25328E-4
18.6204	-5.24621E-4
18.63796	-5.24019E-4
18.65447	-5.24573E-4
18.67046	-5.23557E-4
18.6902	-5.23092E-4
18.70577	-5.23467E-4
18.72342	-5.22688E-4
18.73921	-5.21058E-4
18.75394	-5.22166E-4
18.77091	-5.23543E-4
18.78948	-5.2375E-4
18.80323	-5.22104E-4
18.82272	-5.2166E-4
18.84011	-5.20825E-4
18.85631	-5.21578E-4
18.87119	-5.21389E-4
18.88717	-5.21084E-4
18.90386	-5.19448E-4
18.92141	-5.20257E-4
18.93751	-5.19302E-4
18.95402	-5.19679E-4
18.97059	-5.19071E-4
18.98771	-5.19757E-4
19.00535	-5.2099E-4
19.02251	-5.21831E-4
19.03675	-5.20199E-4
19.05167	-5.18818E-4
19.06947	-5.19013E-4
19.08684	-5.18573E-4
19.1047	-5.1783E-4
19.1205	-5.18934E-4
19.1368	-5.1871E-4
19.15243	-5.18414E-4
19.17099	-5.17999E-4
19.18697	-5.17875E-4
19.20241	-5.17353E-4
19.22018	-5.17369E-4
19.23685	-5.17535E-4
19.25294	-5.16781E-4
19.27033	-5.15357E-4
19.28494	-5.14833E-4
19.30352	-5.1439E-4
19.32157	-5.13838E-4
19.33833	-5.13147E-4
19.35242	-5.13521E-4
19.37155	-5.12477E-4
19.38641	-5.13053E-4
19.40143	-5.12517E-4
19.41861	-5.13189E-4
19.43563	-5.11515E-4
19.45148	-5.12836E-4
19.46911	-5.13262E-4
19.48391	-5.13127E-4
19.50073	-5.12655E-4
19.51705	-5.1168E-4
19.5362	-5.12314E-4
19.5551	-5.11531E-4
19.56943	-5.10574E-4
19.58676	-5.10801E-4
19.6019	-5.09699E-4
19.61833	-5.08693E-4
19.63634	-5.08522E-4
19.65513	-5.09223E-4
19.67116	-5.09982E-4
19.6848	-5.07808E-4
19.70082	-5.08998E-4
19.71839	-5.08827E-4
19.73761	-5.08761E-4
19.7533	-5.08492E-4
19.76728	-5.08731E-4
19.78506	-5.08599E-4
19.80263	-5.08874E-4
19.82021	-5.08892E-4
19.83635	-5.07876E-4
19.85283	-5.07446E-4
19.86861	-5.08006E-4
19.88628	-5.07408E-4
19.904	-5.07388E-4
19.92081	-5.06533E-4
19.93848	-5.06449E-4
19.95497	-5.05971E-4
19.97203	-5.05682E-4
19.98534	-5.06047E-4
20.00379	-5.06228E-4
20.02001	-5.05401E-4
20.03724	-5.06122E-4
20.053	-5.0392E-4
20.06997	-5.02998E-4
20.08561	-5.02757E-4
20.10192	-5.0184E-4
20.11761	-5.01314E-4
20.13524	-5.0198E-4
20.153	-5.01426E-4
20.1709	-5.01139E-4
20.1857	-5.02037E-4
20.20404	-5.01774E-4
20.21812	-5.01826E-4
20.23573	-5.02007E-4
20.25276	-5.02394E-4
20.26773	-5.02458E-4
20.28647	-5.00509E-4
20.30213	-5.00812E-4
20.31876	-5.0193E-4
20.33463	-5.01533E-4
20.352	-5.01366E-4
20.36689	-5.00668E-4
20.38457	-5.01013E-4
20.40404	-4.99487E-4
20.41834	-4.99903E-4
20.43594	-5.00218E-4
20.45158	-4.99343E-4
20.46757	-4.98399E-4
20.48513	-4.98688E-4
20.4989	-4.96912E-4
20.51678	-4.98446E-4
20.53692	-4.97962E-4
20.55237	-4.98076E-4
20.56577	-4.9679E-4
20.58362	-4.96292E-4
20.59896	-4.95332E-4
20.61607	-4.94883E-4
20.63509	-4.96161E-4
20.65237	-4.94913E-4
20.6684	-4.95991E-4
20.6857	-4.96601E-4
20.70152	-4.95045E-4
20.71655	-4.94776E-4
20.73424	-4.93534E-4
20.74868	-4.92319E-4
20.76518	-4.92137E-4
20.78228	-4.90972E-4
20.80041	-4.89912E-4
20.81655	-4.9029E-4
20.83181	-4.90276E-4
20.84676	-4.89545E-4
20.86439	-4.90348E-4
20.88276	-4.88891E-4
20.89817	-4.88734E-4
20.91515	-4.88511E-4
20.932	-4.89079E-4
20.94933	-4.89481E-4
20.96533	-4.88134E-4
20.98458	-4.8808E-4
21	-4.87518E-4
21.01516	-4.87468E-4
21.03283	-4.88349E-4
21.04945	-4.87726E-4
21.0645	-4.87488E-4
21.07904	-4.87307E-4
21.09718	-4.85362E-4
21.1143	-4.86185E-4
21.13136	-4.87012E-4
21.14847	-4.86426E-4
21.16316	-4.86241E-4
21.18088	-4.84872E-4
21.19721	-4.84037E-4
21.21277	-4.84364E-4
21.22924	-4.82453E-4
21.24848	-4.8218E-4
21.26342	-4.81464E-4
21.27969	-4.82574E-4
21.29671	-4.8171E-4
21.31361	-4.8091E-4
21.32958	-4.80129E-4
21.34712	-4.80121E-4
21.36337	-4.79523E-4
21.38214	-4.77694E-4
21.39682	-4.76967E-4
21.41166	-4.77969E-4
21.42832	-4.78156E-4
21.44342	-4.78601E-4
21.46343	-4.79304E-4
21.47864	-4.79621E-4
21.49588	-4.7999E-4
21.51227	-4.80885E-4
21.52989	-4.80813E-4
21.54504	-4.7938E-4
21.56365	-4.78013E-4
21.58029	-4.77608E-4
21.59691	-4.78075E-4
21.61367	-4.76305E-4
21.63004	-4.74749E-4
21.64643	-4.75721E-4
21.66579	-4.7559E-4
21.68033	-4.76146E-4
21.6947	-4.74944E-4
21.71421	-4.75078E-4
21.72919	-4.75251E-4
21.74581	-4.74769E-4
21.76421	-4.75096E-4
21.77889	-4.75709E-4
21.79463	-4.73667E-4
21.81241	-4.71154E-4
21.82825	-4.71349E-4
21.84422	-4.73007E-4
21.86193	-4.70608E-4
21.87743	-4.71602E-4
21.89394	-4.70287E-4
21.91101	-4.70449E-4
21.92631	-4.69088E-4
21.94381	-4.68109E-4
21.96138	-4.66057E-4
21.97623	-4.66116E-4
21.99459	-4.67479E-4
22.0127	-4.66144E-4
22.02831	-4.65756E-4
22.04402	-4.65572E-4
22.06007	-4.65198E-4
22.07755	-4.64164E-4
22.09529	-4.64779E-4
22.10854	-4.65353E-4
22.12665	-4.65624E-4
22.14268	-4.65361E-4
22.15746	-4.64845E-4
22.17549	-4.64405E-4
22.19301	-4.63283E-4
22.21019	-4.62266E-4
22.22725	-4.61543E-4
22.24391	-4.60949E-4
22.26292	-4.60132E-4
